"","Estimate","Std..Error","Param","Mod","CU_ID","CU_Name"
"466",3.10687825032985,0.577005117957967,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"467",3.2135758254055,0.579965395261143,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"468",3.31095351707767,0.580859134634641,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"469",3.39947820129366,0.580029739590581,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"470",3.47959701632543,0.577807371825593,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"471",3.55173813028356,0.574509115599212,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"472",3.61631148023954,0.570438771651017,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"473",3.67370948397214,0.565886227576812,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"474",3.72430772531846,0.561126365559681,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"475",3.76846561407577,0.556417494656616,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"476",3.80652702136709,0.55199933519431,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"477",3.83882089135175,0.548090636534817,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"478",3.86566183013101,0.544886572112657,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"479",3.88735067266924,0.54255611830911,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"480",3.90417502852215,0.541239673545777,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"481",3.91640980713613,0.541047196497273,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"482",3.92431772345542,0.542057125627182,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"483",3.92814978454849,0.544316281669978,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"484",3.92814575793948,0.547840856102278,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"485",3.92453462230674,0.552618468512525,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"486",3.9175350011871,0.558611157084656,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"487",3.90735558030189,0.565759071976559,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"488",3.89419550909918,0.573984587129208,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"489",3.87824478708545,0.583196537093759,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"490",3.85968463550009,0.593294316209754,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"491",3.83868785486601,0.604171635076143,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"492",3.81541916893123,0.61571979853424,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"493",3.79003555549786,0.62783043699708,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"494",3.76268656461741,0.640397679856321,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"495",3.73351462461416,0.65331980157732,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"496",3.70265533638233,0.666500397560217,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"497",3.67023775638649,0.679849159994075,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"498",3.6363846687798,0.69328232697894,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"499",3.60121284703963,0.70672287447013,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"500",3.56483330550606,0.720100512980159,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"501",3.52735154119488,0.733351541632216,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"502",3.48886776624362,0.746418602573717,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"503",3.44947713133627,0.759250369821437,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"504",3.40926994043984,0.771801198776886,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"505",3.36833185717437,0.784030756081519,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"506",3.32674410312607,0.795903644155273,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"507",3.28458364840254,0.807389030559557,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"508",3.24192339471807,0.818460289086532,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"509",3.19883235128672,0.829094657031301,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"510",3.15537580379111,0.839272911294543,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"511",3.1116154766848,0.848979064652174,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"512",3.0676096890775,0.85820008260021,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"513",3.02341350444255,0.866925620543509,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"514",2.97907887437835,0.875147780672457,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"515",2.93465477664631,0.882860887604393,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"516",2.89018734770044,0.89006128171265,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"517",2.8457200099155,0.896747128992502,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"518",2.80129359371338,0.902918246295241,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"519",2.75694645478002,0.908575940780993,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"520",2.71271458655844,0.913722862484491,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"521",2.66863172819632,0.918362868946331,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"522",2.6247294681204,0.9225009009286,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"523",2.58103734340375,0.926142868303467,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"524",2.53758293508552,0.929295545273231,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"525",2.49439195959751,0.931966474148365,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"526",2.45148835644572,0.934163876974869,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"527",2.40889437229012,0.935896574363173,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"528",2.36663064156028,0.937173910927361,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"529",2.32471626373964,0.938005686795604,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"530",2.28316887744631,0.938402094700457,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"531",2.24200473143356,0.938373662201203,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"532",2.20123875262865,0.937931198630035,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"533",2.16088461132442,0.937085746389761,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"534",2.12095478363345,0.935848536263243,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"535",2.08146061131117,0.934230946424194,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"536",2.04241235904978,0.932244464865531,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"537",2.0038192693414,0.929900654985571,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"538",1.96568961500527,0.927211124094044,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"539",1.92803074946999,0.924187494619595,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"540",1.89084915489877,0.920841377818241,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"541",1.85415048824228,0.917184349798387,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"542",1.81793962530033,0.913227929692613,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"543",1.78222070287095,0.908983559819747,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"544",1.74699715906224,0.904462587692814,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"545",1.71227177183962,0.899676249739426,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"546",1.67804669587848,0.894635656611218,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"547",1.64432349778947,0.889351779968064,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"548",1.61110318978122,0.883835440631188,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"549",1.57838626182294,0.878097298006911,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"550",1.54617271236672,0.872147840689819,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"551",1.51446207768755,0.865997378160567,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"552",1.48325345989631,0.859656033499446,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"553",1.45254555367954,0.853133737042328,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"554",1.42233667181714,0.846440220910574,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"555",1.39262476952772,0.8395850143512,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"556",1.36340746768913,0.832577439827836,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"557",1.33468207497999,0.825426609806998,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"558",1.3064456089863,0.818141424187889,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"559",1.27869481631551,0.810730568327342,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"560",1.25142619175889,0.803202511614701,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"561",1.22463599654132,0.795565506554374,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"562",1.19832027569617,0.787827588316552,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"563",1.1724748746018,0.779996574719144,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"564",1.14709545471415,0.772080066606347,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"565",1.12217750852929,0.764085448591527,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"566",1.09771637380798,0.756019890134141,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"567",1.07370724709327,0.747890346922385,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"568",1.05014519655089,0.739703562535088,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"569",1.02702517416118,0.731466070358044,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"570",1.00434202728987,0.723184195731603,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"571",0.982090509664382,0.714864058307824,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"572",0.960265291780898,0.706511574596894,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"573",0.938860970766644,0.698132460683838,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"574",0.917872079720932,0.689732235097785,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"575",0.897293096557392,0.681316221817222,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"576",0.877118452369119,0.672889553395729,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"577",0.857342539337487,0.664457174193763,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"578",0.83795971820463,0.656023843702981,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"579",0.818964325328765,0.647594139950507,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"580",0.80035067934077,0.639172462971433,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"581",0.782113087419723,0.630763038338601,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"582",0.764245851204366,0.622369920739489,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"583",0.746743272356799,0.613996997590747,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"584",0.729599657794074,0.605647992681585,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"585",0.712809324602665,0.597326469837813,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"586",0.696366604650283,0.589035836599011,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"587",0.680265848908815,0.580779347901753,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"588",0.664501431501707,0.572560109762436,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"589",0.649067753488478,0.564381082953681,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"590",0.633959246398611,0.556245086668787,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"591",0.619170375526531,0.548154802169134,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"592",0.604695642998887,0.540112776409846,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"593",0.590529590624931,0.532121425639406,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"594",0.57666680254032,0.524183038969299,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"595",0.563101907654234,0.516299781910074,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"596",0.549829581909309,0.508473699870548,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"597",0.536844550363494,0.500706721617189,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"598",0.524141589102521,0.493000662690981,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"599",0.511715526991375,0.485357228779338,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"600",0.499561247272741,0.477778019040908,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"601",0.487673689020107,0.470264529381308,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"602",0.476047848452858,0.462818155678081,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"603",0.4646787801204,0.455440196953357,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"604",0.453561597962025,0.448131858492878,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"605",0.442691476248989,0.440894254910267,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"606",0.432063650414937,0.433728413155543,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"607",0.421673417780606,0.426635275467074,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"608",0.411516138178428,0.419615702266302,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"609",0.401587234482451,0.412670474994688,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"610",0.391882193048729,0.405800298892475,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"611",0.382396564071135,0.399005805719005,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"612",0.373125961857306,0.392287556414362,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"613",0.364066065029242,0.385646043702316,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"614",0.355212616652864,0.379081694634559,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"615",0.346561424300665,0.372594873076341,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"616",0.338108360051381,0.366185882133717,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"617",0.329849360430436,0.35985496652264,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"618",0.32178042629477,0.353602314880255,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"619",0.313897622665453,0.347428062018789,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"620",0.306197078511374,0.341332291122489,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"621",0.298674986487113,0.335315035888116,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"622",0.291327602627972,0.329376282609566,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"623",0.284151246005009,0.32351597220721,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"624",0.277142298342775,0.317734002202604,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"625",0.270297203602326,0.312030228639251,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"626",0.263612467531981,0.306404467950125,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"627",0.257084657188139,0.300856498772707,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"628",0.250710400428414,0.2953860637123,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"629",0.244486385379175,0.289992871054412,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"630",0.238409359879532,0.284676596427034,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"631",0.232476130903661,0.279436884413631,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"632",0.226683563963323,0.274273350117707,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"633",0.221028582492269,0.269185580679792,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"634",0.215508167214216,0.264173136747728,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"635",0.210119355495924,0.259235553901142,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"636",0.204859240686877,0.254372344030972,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"637",0.199724971446967,0.249582996674969,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"638",0.194713751063512,0.24486698031003,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"639",0.189822836758876,0.240223743602309,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"640",0.185049538989891,0.235652716615953,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"641",0.180391220740202,0.231153311981403,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"642",0.175845296806616,0.226724926024121,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"643",0.171409233080476,0.222366939854662,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"644",0.167080545824994,0.218078720420959,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"645",0.162856800949469,0.21385962152371,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"646",0.15873561328124,0.209708984795747,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"647",0.154714645836157,0.205626140646249,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"648",0.150791609088365,0.201610409170659,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"649",0.146964260240073,0.197661101027166,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"650",0.143230402492011,0.193777518280588,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"651",0.139587884315184,0.189958955214488,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"652",0.136034598724525,0.186204699112354,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"653",0.132568482554998,0.182514031008654,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"654",0.129187515740665,0.178886226410554,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"655",0.125889720597209,0.175320555991111,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"656",0.122673161108363,0.171816286254707,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"657",0.119535942216662,0.168372680175482,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"658",0.116476209118923,0.164988997809538,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"659",0.113492146566804,0.161664496881647,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"660",0.110581978172794,0.158398433347183,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"661",0.107743965721934,0.155190061930005,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"662",0.104976408489574,0.15203863663699,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"663",0.102277642565416,0.148943411249905,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"664",0.0996460401841076,0.14590363979529,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"665",0.0970800090625838,0.142918576993021,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"666",0.0945779917443944,0.139987478684198,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"667",0.0921384649511741,0.137109602238998,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"668",0.0897599389414425,0.134284206945109,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"669",0.0874409568768763,0.131510554377363,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"670",0.085180094196193,0.128787908749159,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"671",0.0829759579967673,0.126115537246257,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"672",0.0808271864240838,0.123492710343522,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"673",0.0787324480691218,0.120918702105165,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"674",0.0766904413737503,0.118392790469028,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"675",0.0746998940442013,0.11591425751545,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"676",0.0727595624726801,0.113482389721227,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"677",0.0708682311671535,0.111096478199166,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"678",0.0690247121893563,0.108755818923747,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"679",0.0672278446010389,0.106459712943352,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"680",0.0654764939184723,0.104207466579538,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"681",0.0637695515752208,0.101998391613824,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"682",0.0621059343931798,0.0998318054624108,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"683",0.0604845840618734,0.0977070313393009,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"684",0.0589044666259943,0.0956233984082077,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"685",0.0573645719811673,0.0935802419236919,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"686",0.0558639133779074,0.0915769033619094,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"687",0.0544015269337379,0.089612730541367,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"688",0.0529764711534315,0.0876870777340617,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"689",0.0515878264573288,0.0857993057673741,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"690",0.0502346947176853,0.0839487821170712,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"691",0.0489161988029941,0.0821348809917678,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"692",0.0476314821302256,0.0803569834091836,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"693",0.0463797082249245,0.0786144772645247,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"694",0.0451600602890972,0.0769067573913068,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"695",0.0439717407768229,0.0752332256149306,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"696",0.0428139709775164,0.0735932907993069,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"697",0.041685990606768,0.0719863688868257,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"698",0.0405870574046863,0.0704118829319485,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"699",0.0395164467416614,0.0688692631286984,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"700",0.0384734512314705,0.0673579468323131,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"701",0.0374573803516425,0.0658773785753188,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"702",0.0364675600709944,0.0644270100782707,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"703",0.0355033324842579,0.0630063002554049,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"704",0.0345640554537041,0.0616147152154331,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"705",0.0336491022576807,0.0602517282577053,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"706",0.0327578612459706,0.0589168198639608,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"707",0.0318897355018809,0.0576094776858776,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
"708",0.0310441425109727,0.0563291965286258,"Rec_Preds","SR_HierRicker_SurvCap",1,"Fraser_Canyon"
