"CU_Name","Year","Escape","SumRawEsc","EscAvg","GroupSum","Props","Present","PresentProps","inverse_prop","GroupCount","GroupEsc","ContrEsc","SiteEsc"
"5 - Bute Inlet","2008",NA,0,26910.575230717,578158.006837402,0.0465453646104831,0,0,1.05540788323757,890869.950984278,940231.169208277,43763.40258894,43763.40258894
"5 - Bute Inlet","2009",NA,0,26910.575230717,578158.006837402,0.0465453646104831,0,0,1.05540788323757,1166746.20884873,1231393.1465565,57315.6429853222,57315.6429853222
"5 - Bute Inlet","2010",NA,0,26910.575230717,578158.006837402,0.0465453646104831,0,0,1.05540788323757,518549.583024868,547281.317774002,25473.4084802966,25473.4084802966
"5 - Bute Inlet","2011",NA,0,26910.575230717,578158.006837402,0.0465453646104831,0,0,1.05540788323757,895576.411481223,945198.404718899,43994.6043768881,43994.6043768881
"5 - Bute Inlet","2012",NA,0,26910.575230717,578158.006837402,0.0465453646104831,0,0,1.05540788323757,1780935.00942841,1879612.84848452,87487.2653592608,87487.2653592608
"5 - Bute Inlet","2013",NA,0,26910.575230717,578158.006837402,0.0465453646104831,0,0,1.05540788323757,1787987.93808044,1887056.56498379,87833.7358577761,87833.7358577761
"6 - Georgia Strait","1953",321917.988289138,306375,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,655239.293121711,655239.293121711,345469.237236694,321917.988289138
"6 - Georgia Strait","1954",439510.048689443,414750,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,815290.416454465,815290.416454465,429854.804581436,439510.048689443
"6 - Georgia Strait","1955",149242.800080146,142300,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,373422.839837656,373422.839837656,196883.955220177,149242.800080146
"6 - Georgia Strait","1956",177788.800417473,170626,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,355884.871798192,355884.871798192,187637.213602455,177788.800417473
"6 - Georgia Strait","1957",352149.029275955,338400,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,825407.213109553,825407.213109553,435188.797918527,352149.029275955
"6 - Georgia Strait","1958",463997.74273884,445925,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,895734.728911328,895734.728911328,472268.370978072,463997.74273884
"6 - Georgia Strait","1959",276043.044948098,264175,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,650525.772961875,650525.772961875,342984.074592433,276043.044948098
"6 - Georgia Strait","1960",142284.666901066,135875,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,333084.375514476,333084.375514476,175615.849587141,142284.666901066
"6 - Georgia Strait","1961",160120.706983481,153354,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,398159.170081716,398159.170081716,209925.970909952,160120.706983481
"6 - Georgia Strait","1962",191448.349291757,183652,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,434749.132555629,434749.132555629,229217.711437536,191448.349291757
"6 - Georgia Strait","1963",111083.252841027,106600,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,338928.838779634,338928.838779634,178697.292179896,111083.252841027
"6 - Georgia Strait","1964",157534.458694177,151175,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,450639.505883077,450639.505883077,237595.773025824,157534.458694177
"6 - Georgia Strait","1965",118292.159571393,113950,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,184985.112069886,184985.112069886,97531.7967615492,118292.159571393
"6 - Georgia Strait","1966",298723.304924389,286950,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,452358.460716835,452358.460716835,238502.077060848,298723.304924389
"6 - Georgia Strait","1967",186918.388853352,179757,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,408791.323897436,408791.323897436,215531.681842519,186918.388853352
"6 - Georgia Strait","1968",392875.550198102,378448,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,810143.817710594,810143.817710594,427141.305007963,392875.550198102
"6 - Georgia Strait","1969",284076.859003719,273705,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,510592.222416195,510592.222416195,269205.323106815,284076.859003719
"6 - Georgia Strait","1970",210063.961674511,202856,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,649984.555677688,649984.555677688,342698.722470986,210063.961674511
"6 - Georgia Strait","1971",137902.610454179,132444,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,251840.37101443,251840.37101443,132780.652493013,137902.610454179
"6 - Georgia Strait","1972",446291.166074934,429929,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,1277014.1400009,1277014.1400009,673294.635284696,446291.166074934
"6 - Georgia Strait","1973",323005.150322085,310684,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,1038407.11020033,1038407.11020033,547491.147231051,323005.150322085
"6 - Georgia Strait","1974",314813.562972902,300241,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,680164.562527367,680164.562527367,358610.869461567,314813.562972902
"6 - Georgia Strait","1975",161062.016850729,155456,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,326755.744120901,326755.744120901,172279.133545778,161062.016850729
"6 - Georgia Strait","1976",144449.129285617,139355,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,459900.845142425,459900.845142425,242478.733866701,144449.129285617
"6 - Georgia Strait","1977",336132.326037814,320199,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,729826.911132804,729826.911132804,384794.912256626,336132.326037814
"6 - Georgia Strait","1978",399898.998838849,373250,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,856880.608806499,856880.608806499,451782.872966851,399898.998838849
"6 - Georgia Strait","1979",183889.093150884,172337,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1.00598931721584,326173.385685051,328126.941559285,173002.085508689,183889.093150884
"6 - Georgia Strait","1980",371147.595214958,350659,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1.00598931721584,912141.414798879,917604.519077819,483799.028261076,371147.595214958
"6 - Georgia Strait","1981",338129.364673906,324142,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,730067.595423742,730067.595423742,384921.810962607,338129.364673906
"6 - Georgia Strait","1982",342955.069964312,331025,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1.00598931721584,932016.981394343,937599.126746468,494341.011827455,342955.069964312
"6 - Georgia Strait","1983",316455.482194773,304072,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,614474.592923703,614474.592923703,323976.402433558,316455.482194773
"6 - Georgia Strait","1984",406571.50719825,391950,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1.00598931721584,852547.267093903,857653.44311803,452190.34315815,406571.50719825
"6 - Georgia Strait","1985",585764.901645084,552294,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,1296528.26312302,1296528.26312302,683583.287539088,585764.901645084
"6 - Georgia Strait","1986",292861.76445262,276482,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,1027699.0096573,1027699.0096573,541845.394044865,292861.76445262
"6 - Georgia Strait","1987",470821.625372091,447881,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,744161.785104809,744161.785104809,392352.850293887,470821.625372091
"6 - Georgia Strait","1988",442245.489075973,426820,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,946232.935886452,946232.935886452,498893.112852757,442245.489075973
"6 - Georgia Strait","1989",181164.725285054,167017,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1.00598931721584,334904.947208261,336910.799174247,177633.298291701,181164.725285054
"6 - Georgia Strait","1990",457178.563463105,421691,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,832381.019507733,832381.019507733,438865.676888251,457178.563463105
"6 - Georgia Strait","1991",396819.525687615,354285,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1.00598931721584,719588.319398654,723898.162108349,381669.030727928,396819.525687615
"6 - Georgia Strait","1992",469967.795527793,442948,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,1061152.75947439,1061152.75947439,559483.593635974,469967.795527793
"6 - Georgia Strait","1993",561535.553783255,503861,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,1002843.38512914,1002843.38512914,528740.481477925,561535.553783255
"6 - Georgia Strait","1994",424064.83527282,393569,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,951459.930888219,951459.930888219,501649.000656276,424064.83527282
"6 - Georgia Strait","1995",202268.884672712,187102,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,489594.537552924,489594.537552924,258134.47578493,202268.884672712
"6 - Georgia Strait","1996",243990.917305205,223293,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1.00598931721584,492468.280656109,495417.8294077,261204.755935089,243990.917305205
"6 - Georgia Strait","1997",273245.801205724,255778,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,668345.372362384,668345.372362384,352379.303903893,273245.801205724
"6 - Georgia Strait","1998",501798.876463604,477761,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,866172.900155552,866172.900155552,456682.153028712,501798.876463604
"6 - Georgia Strait","1999",269138.76975002,251095,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,362546.07166334,362546.07166334,191149.273487524,269138.76975002
"6 - Georgia Strait","2000",121428.44557632,110186,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,470453.853598131,470453.853598131,248042.716094287,121428.44557632
"6 - Georgia Strait","2001",518646.401318682,483630,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,1252554.33745858,1252554.33745858,660398.416428533,518646.401318682
"6 - Georgia Strait","2002",445138.855581087,414795,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,1332254.60722625,1332254.60722625,702419.692767163,445138.855581087
"6 - Georgia Strait","2003",515075.080023443,306844,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1,1261558.47393937,1261558.47393937,665145.769334023,515075.080023443
"6 - Georgia Strait","2004",604325.354158939,329211,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1.00598931721584,1886525.49578558,1897824.49541562,1000611.51356893,604325.354158939
"6 - Georgia Strait","2005",393563.128826546,205535,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1.05540788323757,783724.927035187,827149.466282728,436107.385801043,393563.128826546
"6 - Georgia Strait","2006",390364.282051172,328668,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1.05540788323757,500786.287773899,528533.795933853,278664.862214187,390364.282051172
"6 - Georgia Strait","2007",489880.664002134,416575,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1.00598931721584,1186027.72516257,1193131.22143536,629068.093625446,489880.664002134
"6 - Georgia Strait","2008",370783.372954936,316461,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1.05540788323757,890869.950984278,940231.169208277,495728.733399102,370783.372954936
"6 - Georgia Strait","2009",362684.912825974,289850,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1.05540788323757,1166746.20884873,1231393.1465565,649241.361965066,362684.912825974
"6 - Georgia Strait","2010",253378.263469329,200930,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1.05540788323757,518549.583024868,547281.317774002,288549.330588082,253378.263469329
"6 - Georgia Strait","2011",485352.393827415,418163,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1.05540788323757,895576.411481223,945198.404718899,498347.665262687,485352.393827415
"6 - Georgia Strait","2012",662398.754085107,566363,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1.05540788323757,1780935.00942841,1879612.84848452,991009.5805955,662398.754085107
"6 - Georgia Strait","2013",490559.434731058,335741,304828.797236529,578158.006837402,0.52724133131699,1,0.52724133131699,1.05540788323757,1787987.93808044,1887056.56498379,994934.215592518,490559.434731058
"7 - Howe Sound-Burrard Inlet","1953",40063.1224781759,30750,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,655239.293121711,655239.293121711,190572.36454141,40063.1224781759
"7 - Howe Sound-Burrard Inlet","1954",97258.929853523,74650,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,815290.416454465,815290.416454465,237122.260649924,97258.929853523
"7 - Howe Sound-Burrard Inlet","1955",41790.3391398829,32000,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,373422.839837656,373422.839837656,108607.762551278,41790.3391398829
"7 - Howe Sound-Burrard Inlet","1956",20901.0990857263,16000,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,355884.871798192,355884.871798192,103506.951178064,20901.0990857263
"7 - Howe Sound-Burrard Inlet","1957",112535.031026096,86375,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,825407.213109553,825407.213109553,240064.669446807,112535.031026096
"7 - Howe Sound-Burrard Inlet","1958",124358.537903801,95450,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,895734.728911328,895734.728911328,260518.999825584,124358.537903801
"7 - Howe Sound-Burrard Inlet","1959",257596.551982764,197650,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,650525.772961875,650525.772961875,189201.465861183,257596.551982764
"7 - Howe Sound-Burrard Inlet","1960",85300.7555136447,65450,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,333084.375514476,333084.375514476,96875.5654612456,85300.7555136447
"7 - Howe Sound-Burrard Inlet","1961",50437.5743067693,38700,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,398159.170081716,398159.170081716,115802.173805568,50437.5743067693
"7 - Howe Sound-Burrard Inlet","1962",80315.646425185,61625,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,434749.132555629,434749.132555629,126444.141923679,80315.646425185
"7 - Howe Sound-Burrard Inlet","1963",68260.1538583215,52375,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,338928.838779634,338928.838779634,98575.3920675075,68260.1538583215
"7 - Howe Sound-Burrard Inlet","1964",60896.5286688319,46725,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,450639.505883077,450639.505883077,131065.760392301,60896.5286688319
"7 - Howe Sound-Burrard Inlet","1965",25759.0010702338,20100,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,184985.112069886,184985.112069886,53801.7951337475,25759.0010702338
"7 - Howe Sound-Burrard Inlet","1966",43187.9769187503,33700,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,452358.460716835,452358.460716835,131565.707954432,43187.9769187503
"7 - Howe Sound-Burrard Inlet","1967",64173.2327657691,50075,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,408791.323897436,408791.323897436,118894.471099243,64173.2327657691
"7 - Howe Sound-Burrard Inlet","1968",178647.002447293,139400,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,810143.817710594,810143.817710594,235625.403696653,178647.002447293
"7 - Howe Sound-Burrard Inlet","1969",110675.728480139,86300,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,510592.222416195,510592.222416195,148502.643482697,110675.728480139
"7 - Howe Sound-Burrard Inlet","1970",183250.582439408,142875,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,649984.555677688,649984.555677688,189044.056104685,183250.582439408
"7 - Howe Sound-Burrard Inlet","1971",60955.2350918958,47920,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,251840.37101443,251840.37101443,73246.2407169634,60955.2350918958
"7 - Howe Sound-Burrard Inlet","1972",465238.883742634,365285,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,1277014.1400009,1277014.1400009,371411.798357431,465238.883742634
"7 - Howe Sound-Burrard Inlet","1973",362678.846106792,285622,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,1038407.11020033,1038407.11020033,302014.39447364,362678.846106792
"7 - Howe Sound-Burrard Inlet","1974",203955.011643887,160250,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,680164.562527367,680164.562527367,197821.727602098,203955.011643887
"7 - Howe Sound-Burrard Inlet","1975",99325.9130981374,78075,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,326755.744120901,326755.744120901,95034.9214985818,99325.9130981374
"7 - Howe Sound-Burrard Inlet","1976",177082.09930389,138819,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,459900.845142425,459900.845142425,133759.364606824,177082.09930389
"7 - Howe Sound-Burrard Inlet","1977",198095.871811107,155830,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,729826.911132804,729826.911132804,212265.719746292,198095.871811107
"7 - Howe Sound-Burrard Inlet","1978",185254.629838167,145300,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,856880.608806499,856880.608806499,249218.515226627,185254.629838167
"7 - Howe Sound-Burrard Inlet","1979",53793.4955637074,42426,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1.00598931721584,326173.385685051,328126.941559285,95433.7259366382,53793.4955637074
"7 - Howe Sound-Burrard Inlet","1980",336978.392640693,270037,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1.00598931721584,912141.414798879,917604.519077819,266879.695326912,336978.392640693
"7 - Howe Sound-Burrard Inlet","1981",203323.057821514,162997,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,730067.595423742,730067.595423742,212335.721308948,203323.057821514
"7 - Howe Sound-Burrard Inlet","1982",196025.157965866,160156,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1.00598931721584,932016.981394343,937599.126746468,272695.005399875,196025.157965866
"7 - Howe Sound-Burrard Inlet","1983",148691.281629227,120777,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,614474.592923703,614474.592923703,178716.199338703,148691.281629227
"7 - Howe Sound-Burrard Inlet","1984",212028.581323031,187417,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1.00598931721584,852547.267093903,857653.44311803,249443.289387293,212028.581323031
"7 - Howe Sound-Burrard Inlet","1985",445696.348017348,408655,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,1296528.26312302,1296528.26312302,377087.36242139,445696.348017348
"7 - Howe Sound-Burrard Inlet","1986",286305.178811044,251078,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,1027699.0096573,1027699.0096573,298900.008536083,286305.178811044
"7 - Howe Sound-Burrard Inlet","1987",114397.033864407,100626,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,744161.785104809,744161.785104809,216434.930684838,114397.033864407
"7 - Howe Sound-Burrard Inlet","1988",135990.40487159,125512,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,946232.935886452,946232.935886452,275206.096294573,135990.40487159
"7 - Howe Sound-Burrard Inlet","1989",85394.1727436787,77611,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1.00598931721584,334904.947208261,336910.799174247,97988.4575179866,85394.1727436787
"7 - Howe Sound-Burrard Inlet","1990",130580.238157304,115434,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,832381.019507733,832381.019507733,242092.958636888,130580.238157304
"7 - Howe Sound-Burrard Inlet","1991",166422.386151606,162244,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1.00598931721584,719588.319398654,723898.162108349,210541.379139398,166422.386151606
"7 - Howe Sound-Burrard Inlet","1992",204841.010178042,77134,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,1061152.75947439,1061152.75947439,308629.828271169,204841.010178042
"7 - Howe Sound-Burrard Inlet","1993",146376.013382175,54465,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,1002843.38512914,1002843.38512914,291670.901264575,146376.013382175
"7 - Howe Sound-Burrard Inlet","1994",303279.980884205,286942,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,951459.930888219,951459.930888219,276726.336010642,303279.980884205
"7 - Howe Sound-Burrard Inlet","1995",130188.964378361,79615,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,489594.537552924,489594.537552924,142395.594506399,130188.964378361
"7 - Howe Sound-Burrard Inlet","1996",199873.204511115,150492,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1.00598931721584,492468.280656109,495417.8294077,144089.263536674,199873.204511115
"7 - Howe Sound-Burrard Inlet","1997",281405.039515281,67438,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,668345.372362384,668345.372362384,194384.188003435,281405.039515281
"7 - Howe Sound-Burrard Inlet","1998",114048.86094111,3817,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,866172.900155552,866172.900155552,251921.121668252,114048.86094111
"7 - Howe Sound-Burrard Inlet","1999",70753.9648790434,2496,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,362546.07166334,362546.07166334,105444.320658664,70753.9648790434
"7 - Howe Sound-Burrard Inlet","2000",324154.087847926,67929,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,470453.853598131,470453.853598131,136828.642953744,324154.087847926
"7 - Howe Sound-Burrard Inlet","2001",555492.303843117,117139,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,1252554.33745858,1252554.33745858,364297.813503901,555492.303843117
"7 - Howe Sound-Burrard Inlet","2002",576512.791490383,121357,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,1332254.60722625,1332254.60722625,387478.152387198,576512.791490383
"7 - Howe Sound-Burrard Inlet","2003",662505.826964353,149155,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1,1261558.47393937,1261558.47393937,366916.611854076,662505.826964353
"7 - Howe Sound-Burrard Inlet","2004",1251451.95399392,283303,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1.00598931721584,1886525.49578558,1897824.49541562,551970.715695132,1251451.95399392
"7 - Howe Sound-Burrard Inlet","2005",310445.801600254,69940,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1.05540788323757,783724.927035187,827149.466282728,240571.393189304,310445.801600254
"7 - Howe Sound-Burrard Inlet","2006",44570.0076586746,2176,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1.05540788323757,500786.287773899,528533.795933853,153720.841055318,44570.0076586746
"7 - Howe Sound-Burrard Inlet","2007",653679.672233977,323022,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1.00598931721584,1186027.72516257,1193131.22143536,347014.96150183,653679.672233977
"7 - Howe Sound-Burrard Inlet","2008",477724.265837341,235551,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1.05540788323757,890869.950984278,940231.169208277,273460.518947042,477724.265837341
"7 - Howe Sound-Burrard Inlet","2009",741897.376135712,365935,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1.05540788323757,1166746.20884873,1231393.1465565,358143.209790334,741897.376135712
"7 - Howe Sound-Burrard Inlet","2010",241065.678710589,118862,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1.05540788323757,518549.583024868,547281.317774002,159173.44379736,241065.678710589
"7 - Howe Sound-Burrard Inlet","2011",243753.548142429,119748,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1.05540788323757,895576.411481223,945198.404718899,274905.209194452,243753.548142429
"7 - Howe Sound-Burrard Inlet","2012",1036564.37536165,478274,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1.05540788323757,1780935.00942841,1879612.84848452,546673.968912262,1036564.37536165
"7 - Howe Sound-Burrard Inlet","2013",1253582.0807954,616316,168153.741080796,578158.006837402,0.290843919987581,1,0.290843919987581,1.05540788323757,1787987.93808044,1887056.56498379,548838.928598184,1253582.0807954
